t,G1,G2,G3,G4
19428.0,-0.04931436248293152,-0.09569881431481812,-0.006328322210775405,-0.06676000837788473
19440.0,-0.049187775378925214,-0.09636140331279149,-0.00558488761664955,-0.06566182322738363
19452.0,-0.04905737357956713,-0.09702166583838914,-0.0048424465908828524,-0.0645670021437056
19464.0,-0.048923173834979655,-0.09767952274086616,-0.004101048464277796,-0.06347568920473455
19476.0,-0.048785192369326255,-0.09833489466486028,-0.0033607426058438186,-0.06238802744961249
19488.0,-0.04864344492986726,-0.0989877020396797,-0.002621578480805167,-0.06130415884190133
19500.0,-0.0484979468649367,-0.0996378650705845,-0.0018836057032523387,-0.06022422423012554
19512.0,-0.04834871321038878,-0.10028530373540082,-0.0011468740718423697,-0.05914836330964294
19524.0,-0.04819575876212391,-0.100929937788891,-0.00041143358093655017,-0.05807671458939468
19536.0,-0.0480390981166848,-0.10157168677590624,0.00032266559480570694,-0.05700941536588731
19548.0,-0.047878745671289274,-0.10221047005274576,0.0010553731384371394,-0.05594660170506993
19560.0,-0.0477147155863638,-0.10284620681465066,0.0017866386425949498,-0.05488840843100577
19572.0,-0.047547021724385075,-0.1034788161262649,0.0025164116639208437,-0.05383496911881934
19584.0,-0.047375677585656986,-0.1041082169514106,0.003244641768910131,-0.05278641608865054
19596.0,-0.047200696262693034,-0.1047343281787343,0.0039712785628808435,-0.05174288039741119
19608.0,-0.04702209042990024,-0.10535706864063164,0.0046962716983733966,-0.05070449182595975
19620.0,-0.046839872375687985,-0.1059763571241653,0.00541957086449708,-0.04967137886064476
19632.0,-0.046654054072633705,-0.10659211237418417,0.0061411257632011836,-0.048643668669657414
19644.0,-0.04646464727110617,-0.10720425309023221,0.006860886081079733,-0.04762148707589647
19656.0,-0.04627166359558324,-0.10781269791983229,0.007578801465552132,-0.04660495852877827
19668.0,-0.04607511462245846,-0.1084173654511691,0.008294821512174562,-0.04559420607746391
19680.0,-0.04587501192347319,-0.10901817420801503,0.0090088957661179,-0.04458935134735603
19692.0,-0.045671367068493694,-0.10961504264902253,0.00972097373658741,-0.04359051452064342
19704.0,-0.04546419159248548,-0.11020788917242776,0.010431004919349465,-0.042597814320461475
19716.0,-0.04525349694112072,-0.11079663212602524,0.011138938820534896,-0.041611367997237796
19728.0,-0.045039294414868564,-0.11138118982124219,0.011844724974991398,-0.04063129131528475
19740.0,-0.04482159513122389,-0.11196148054947613,0.012548312954540335,-0.0396576985378237
19752.0,-0.044600410019076546,-0.11253742259867956,0.013249652364887555,-0.03869070240933856
19764.0,-0.04437574984977952,-0.11310893426848435,0.013948692833622609,-0.03773041413525112
19776.0,-0.04414762529894395,-0.11367593388284697,0.014645383994636557,-0.0367769433600662
19788.0,-0.0439160470243507,-0.11423833980007181,0.015339675475562545,-0.035830398146005346
19800.0,-0.0436810257410271,-0.11479607042090556,0.01603151689413899,-0.03489088495445669
19812.0,-0.04344257227567012,-0.11534904419597965,0.016720857866928226,-0.033958508632186454
19824.0,-0.043200697588816804,-0.11589717963406937,0.017407648030311494,-0.03303337240324386
19836.0,-0.04295541276266343,-0.11644039531239243,0.01809183707013895,-0.03211557786608363
19848.0,-0.04270672896249275,-0.11697860988955266,0.01877337475385955,-0.031205224993990484
19860.0,-0.04245465738742664,-0.1175117421209034,0.019452210958128578,-0.030302412135810607
19872.0,-0.042199209229483975,-0.11803971087527151,0.02012829568603618,-0.029407236013597633
19884.0,-0.041940395657770836,-0.11856243515136194,0.02080157907090766,-0.02851979171422873
19896.0,-0.04167822783766383,-0.11907983409192172,0.02147201136731436,-0.0276401726732929
19908.0,-0.04141271698501583,-0.11959182699396434,0.022139542933473276,-0.026768470651344436
19920.0,-0.04114387444546586,-0.12009833331401204,0.022804124211614006,-0.025904775704541576
19932.0,-0.040871711781647765,-0.12059927266827834,0.023465705713481062,-0.02504917615328677
19944.0,-0.04059624084851053,-0.12109456482878345,0.02412423801674886,-0.024201758553339385
19956.0,-0.0403174738398305,-0.12158412971733823,0.024779671775138533,-0.023362607673730988
19968.0,-0.04003542329656196,-0.12206788739994007,0.025431957741264086,-0.022531806484653482
19980.0,-0.03975010207789832,-0.12254575808425341,0.026081046797737848,-0.021709436156528112
19992.0,-0.03946152330603659,-0.12301766212245825,0.026726889989794358,-0.02089557606911801
20004.0,-0.039169700302914584,-0.12348352002090641,0.02736943855226914,-0.020090303827342424
20016.0,-0.03887464653965191,-0.12394325245688936,0.02800864392530869,-0.019293695278899865
20028.0,-0.038576375616390074,-0.12439678030160863,0.02864445775626371,-0.018505824528286863
20040.0,-0.03827490128248775,-0.12484402464738201,0.02927683188898953,-0.017726763942461452
20052.0,-0.03797023749661702,-0.12528490683641036,0.029905718345219538,-0.016956584145130994
20064.0,-0.037662398515963896,-0.1257193484881897,0.030531069304861925,-0.016195353999083343
20076.0,-0.03735139899616347,-0.1261472715229101,0.03115283709241882,-0.01544314057860189
20088.0,-0.03703725408075639,-0.12656859817886543,0.031770974175159734,-0.01470000913623351
20100.0,-0.036719979461546336,-0.1269832510228644,0.03238543317563743,-0.013966023069518907
20112.0,-0.0363995913985525,-0.12739115295370357,0.032996166897436036,-0.01324124389344641
20124.0,-0.036076106698353094,-0.12779222719974997,0.033603128359676694,-0.012525731223313803
20136.0,-0.03574954265987561,-0.12818639731244252,0.03420627083365232,-0.011819542770609367
20148.0,-0.03541991700447282,-0.1285735871579693,0.034805547874560964,-0.011122734351903075
20160.0,-0.03508724781048123,-0.12895372090949084,0.035400913342722565,-0.010435359908138315
20172.0,-0.03475155347061489,-0.1293267230420996,0.03599232141148385,-0.009757471529690438
20184.0,-0.03441285268408975,-0.12969251833230647,0.03657972656247265,-0.00908911948153426
20196.0,-0.0340711644860691,-0.13005103186331743,0.03716308357204612,-0.008430352223038567
20208.0,-0.03372650830733889,-0.13040218903677944,0.037742347494878675,-0.007781216418216865
20220.0,-0.03337890404958488,-0.13074591559108717,0.03831747365115752,-0.007141756934403806
20232.0,-0.033028372158156606,-0.1310821376257717,0.03888841762272175,-0.006512016829818071
20244.0,-0.032674933675584134,-0.1314107816309417,0.03945513526105023,-0.0058920373327791585
20256.0,-0.0323186102648831,-0.13173177452022353,0.04001758270694085,-0.005281857816989217
20268.0,-0.03195942420022679,-0.13204504366517109,0.04057571641882446,-0.00468151577795489
20280.0,-0.03159739833155886,-0.13235051692874006,0.041129493204632835,-0.004091046815214834
20292.0,-0.03123255603677185,-0.1326481226952296,0.04167887025144569,-0.0035104846236946076
20304.0,-0.030864921178336575,-0.13293778989417637,0.04222380514787482,-0.0029398609955637372
20316.0,-0.030494518079920603,-0.13321944801612376,0.04276425589604669,-0.002379205831859726
20328.0,-0.030121371532992124,-0.13349302711901315,0.043300180912595077,-0.0018285471613192956
20340.0,-0.029745506835184173,-0.13375845782511117,0.043831539020633394,-0.0012879111626769562
20352.0,-0.029366949853496874,-0.1340156713097682,0.04435828943665201,-0.0007573221863532558
20364.0,-0.028985727098539325,-0.13426459928468673,0.044880391757273035,-0.00023680277196487954
20376.0,-0.02860186579274964,-0.1345051739795085,0.04539780595065039,0.0002736263407265364
20388.0,-0.028215393916694143,-0.13473732812614736,0.04591049235614675,0.0007739462082518388
20400.0,-0.02782634022278496,-0.1349609949502098,0.04641841169407999,0.00126413968650264
20412.0,-0.027434734213660023,-0.13517610817297593,0.04692152508524392,0.0017441914383962975
20424.0,-0.0270406060909696,-0.13538260202583513,0.04741979407800433,0.0022140879433536842
20436.0,-0.026643986687234788,-0.13558041127701156,0.04791318067939616,0.002673817505677972
20448.0,-0.026244907397072303,-0.1357694712682313,0.04840164738600213,0.003123370259370917
20460.0,-0.025843400123611877,-0.13594971795709443,0.048885157210527184,0.0035627381677874365
20472.0,-0.025439497251636696,-0.1361210879597191,0.049363673700814625,0.003991915017586499
20484.0,-0.02503323165210649,-0.13628351858801085,0.049837160949406024,0.004410896407454664
20496.0,-0.024624636715133916,-0.13643694787678534,0.050305583593399816,0.004819679732869894
20508.0,-0.024213746402132842,-0.13658131459782957,0.05076890680606813,0.005218264168624713
20520.0,-0.023800595304271074,-0.13671655826049775,0.05122709628320004,0.005606650650915059
20532.0,-0.02338521869425273,-0.13684261910113008,0.0516801182282228,0.00598484186057416
20544.0,-0.022967652561577418,-0.1369594380659091,0.05212793934061524,0.006352842208589696
20556.0,-0.022547933626670152,-0.13706695679323858,0.052570526811837354,0.006710657824503389
20568.0,-0.02212609933504494,-0.13716511760200445,0.05300784833192228,0.00705829654775836
20580.0,-0.021702187837319104,-0.1372538634910609,0.053439872108108064,0.0073957679216047475
20592.0,-0.021276237963232393,-0.1373331381531424,0.053866566894671536,0.007723083188833841
20604.0,-0.020848289197401646,-0.13740288600355186,0.054287902030845846,0.008040255288396383
20616.0,-0.020418381661764844,-0.13746305222098526,0.05470384748181528,0.008347298851864467
20628.0,-0.019986556105646335,-0.13751358279535103,0.05511437387673476,0.008644230198713802
20640.0,-0.019552853900549255,-0.13755442457595102,0.055519452537845154,0.00893106732953243
20652.0,-0.01911731703447716,-0.13758552531324394,0.05591905549615306,0.009207829916508621
20664.0,-0.018679988100598816,-0.13760683368865334,0.056313155491635986,0.009474539290911984
20676.0,-0.01824091027740513,-0.13761829932926412,0.05670172595906077,0.009731218427737318
20688.0,-0.0178001273013826,-0.13761987280728288,0.05708474100360263,0.009977891928178736
20700.0,-0.017357683437305618,-0.1376115056271803,0.057462175372804396,0.01021458600105861
20712.0,-0.016913623454054998,-0.1375931502058508,0.05783400443241662,0.010441328444648105
20724.0,-0.016467992614261892,-0.13756475985241262,0.05820020415298715,0.010658148630381108
20736.0,-0.016020836683632713,-0.137526288754167,0.05856075111178626,0.01086507748971204
20748.0,-0.015572201961000834,-0.13747769197378595,0.058915622511225174,0.011062147504792258
20760.0,-0.01512213532423685,-0.1374189254603347,0.059264796211123266,0.011249392702809863
20772.0,-0.014670684281838141,-0.1373499460738094,0.05960825076890615,0.011426848652902588
20784.0,-0.014217897016964957,-0.13727071162012439,0.05994596547988396,0.011594552463715478
20796.0,-0.013763822410983065,-0.13718118089150844,0.06027792040967436,0.011752542779149453
20808.0,-0.01330851003738959,-0.13708131370647017,0.060604096412658966,0.011900859769807183
20820.0,-0.012852010123499662,-0.13697107094400593,0.060924475133682404,0.012039545118171183
20832.0,-0.012394373484811096,-0.13685041456838332,0.061239038994220375,0.012168641996602125
20844.0,-0.01193565144354425,-0.13671930764322,0.061547771167971485,0.012288195038647531
20856.0,-0.011475895746681007,-0.13657771433611535,0.061850655553343015,0.012398250305620431
20868.0,-0.0110151584988411,-0.13642559991718795,0.06214767675097844,0.012498855251613986
20880.0,-0.010553492121514015,-0.1362629307560488,0.0624388200531543,0.012590058690755319
20892.0,-0.010090949343546075,-0.13608967432175484,0.0627240714489016,0.012671910770366208
20904.0,-0.009627583220158132,-0.13590579918917342,0.06300341764484606,0.012744462952746461
20916.0,-0.009163447171183272,-0.13571127505325511,0.06327684609799174,0.012807768006670273
20928.0,-0.008698595025375025,-0.13550607275045495,0.06354434505393779,0.012861880007696924
20940.0,-0.008233081057443564,-0.13529016428453242,0.06380590358297357,0.012906854344463297
20952.0,-0.007766960007780306,-0.13506352285269727,0.06406151160735452,0.012942747726683513
20964.0,-0.00730028708051185,-0.13482612286786644,0.06431115991552831,0.012969618189983677
20976.0,-0.006833117921841507,-0.1345779399737081,0.06455484016246303,0.01298752509312953
20988.0,-0.006365508585761456,-0.13431895105094815,0.06479254485861408,0.012996529104620146
21000.0,-0.005897515496755889,-0.13404913421566503,0.06502426735257757,0.012996692177753021
21012.0,-0.005429195418509477,-0.13376846881244425,0.0652500018135035,0.012988077515670517
21024.0,-0.004960605434278471,-0.13347693540677902,0.06546974321869341,0.01297074953004815
21036.0,-0.004491802939672985,-0.1331745157816037,0.06568348734975311,0.01294477379849161
21048.0,-0.004022845643743245,-0.13286119294219603,0.06589123079784741,0.012910217026033564
21060.0,-0.0035537915709791985,-0.13253695113201405,0.0660929709758306,0.012867147015259994
21072.0,-0.0030846990560998485,-0.13220177585972157,0.06628870613307199,0.012815632647713454
21084.0,-0.002615626725490181,-0.13185565393522658,0.06647843536817086,0.012755743876719489
21096.0,-0.0021466334631701795,-0.13149857351056307,0.06666215863557931,0.012687551729216316
21108.0,-0.001677778363973854,-0.13113052412033607,0.06683987674413529,0.012611128312118221
21120.0,-0.0012091206806967656,-0.1307514967164627,0.06701159134804487,0.012526546817684595
21132.0,-0.0007407197741036188,-0.130361483693058,0.06717730493320494,0.012433881522554879
21144.0,-0.00027263507424211443,-0.1299604788992639,0.06733702080325492,0.012333207776517632
21156.0,0.00019507394136254047,-0.12954847764014923,0.06749074306998268,0.012224601979400444
21168.0,0.0006623477514992922,-0.12912547666800042,0.06763847665163648,0.012108141547172926
21180.0,0.0011291267806245696,-0.12869147416790422,0.06778022728062731,0.011983904870827445
21192.0,0.001595351380981446,-0.12824646974219578,0.06791600151962283,0.011851971273269367
21204.0,0.0020609618162352357,-0.12779046439802416,0.0680458067828102,0.011712420969918227
21216.0,0.0025258982544656503,-0.12732346054113386,0.06816965135772253,0.011565335037876772
21228.0,0.002990100775328389,-0.12684546197731306,0.06828754442281992,0.01141079539655334
21240.0,0.003453509391994864,-0.12635647392125055,0.06839949605700409,0.01124888479997579
21252.0,0.003916064084345373,-0.1258565030111823,0.06850551723912505,0.011079686838322991
21264.0,0.0043777048370193805,-0.12534555732698233,0.06860561983779688,0.010903285944051844
21276.0,0.0048383716751090235,-0.12482364640935333,0.06869981659389529,0.01071976739691436
21288.0,0.005298004691693888,-0.12429078127839588,0.06878812109947705,0.010529217322394488
21300.0,0.005756544064578043,-0.12374697445080045,0.06887054777726279,0.010331722679595147
21312.0,0.00621393006352329,-0.123192239955869,0.06894711186425509,0.010127371237025238
21324.0,0.006670103052771022,-0.122626593351196,0.0690178294017592,0.009916251537512844
21336.0,0.007125003495639399,-0.12205005173891509,0.06908271723243037,0.009698452855960936
21348.0,0.007578571967829637,-0.12146263378291686,0.06914179300342328,0.009474065155291053
21360.0,0.00803074918374735,-0.12086435972652355,0.0691950751736148,0.009243179046316233
21372.0,0.008481476036245302,-0.12025525140907879,0.06924258302239902,0.009005885756363985
21384.0,0.008930693645790402,-0.11963533227914175,0.06928433665770808,0.008762277109457133
21396.0,0.009378343411404033,-0.1190046274017877,0.06932035702152756,0.008512445518230572
21408.0,0.009824367053917933,-0.1183631634580891,0.0693506658919986,0.00825648398512983
21420.0,0.010268706642771524,-0.11771096873615197,0.06937528588197543,0.007994486108409821
21432.0,0.010711304600753454,-0.11704807311486431,0.069394240434455,0.007726546087487606
21444.0,0.01115210368609997,-0.11637450804336344,0.0694075538155499,0.007452758722503784
21456.0,0.011591046957032964,-0.11569030652066566,0.06941525110567502,0.007173219404417589
21468.0,0.012028077728745087,-0.11499550308049657,0.06941735818947847,0.006888024094232908
21480.0,0.01246313953572848,-0.11429013378585985,0.06941390174489331,0.006597269292478588
21492.0,0.01289617611235106,-0.11357423623627874,0.06940490923160574,0.006301052002251072
21504.0,0.013327131401528922,-0.11284784958820733,0.06939040887924869,0.005999469690470092
21516.0,0.01375594959578305,-0.11211101458632637,0.06937042967569158,0.005692620252209091
21528.0,0.014182575208080089,-0.11136377360092325,0.06934500135582727,0.0053806019820276125
21540.0,0.014606953163179151,-0.11060617066489581,0.06931415439118942,0.0050635135544116515
21552.0,0.015029028895277777,-0.10983825150354368,0.06927791998054665,0.004741454013182611
21564.0,0.015448748435749846,-0.10906006355136943,0.06923633004136365,0.0044145227676171146
21576.0,0.01586605847622703,-0.10827165595244283,0.06918941720179286,0.004082819591532669
21588.0,0.016280906396943094,-0.1074730795440203,0.06913721479277711,0.0037464446210751174
21600.0,0.016693240257159174,-0.10666438682640024,0.06907975683997492,0.003405498347485477
